"","CaseId","WEIGHT","P_CARLSON_EXP","P_WAYNE_EXP","P_WAYNE_EXP2","P_RELIG","P_ATTEND","P_SINCLAIR_EXP1","RND_00","ADS1","ADS2","CARLSON1","SCREENER","WAYNE1","WAYNE1_TOTALTIME","WAYNE2","WAYNE2_TOTALTIME","WAYNE3","WAYNE3_TOTALTIME","DISPLAY_WAYNE","DISPLAY_WAYNE_TOTALTIME","WAYNE45_ORDER1","WAYNE45_ORDER2","WAYNE4_TOTALTIME","WAYNE4","WAYNE5_TOTALTIME","WAYNE5","WAYNE6","RAN_WAYNE7_1A","RAN_WAYNE7_1B","WAYNE7_1","WAYNE7_1_TOTALTIME","RAN_WAYNE7_2A","RAN_WAYNE7_2B","WAYNE7_2","WAYNE7_2_TOTALTIME","WAYNE8","RAN_WAYNE9A","RAN_WAYNE9B","WAYNE9","WAYNE9_TOTALTIME","WAYNE10","WAYNE1112_ORDER1","WAYNE1112_ORDER2","WAYNE11","WAYNE12","WAYNE13_ORDER1","WAYNE13_ORDER2","WAYNE13_ORDER3","WAYNE13_ORDER4","WAYNE13_ORDER5","WAYNE13_ORDER6","WAYNE13_ORDER7","WAYNE13_ORDER8","WAYNE13_ORDER9","WAYNE13_A","WAYNE13_B","WAYNE13_C","WAYNE13_D","WAYNE13_E","WAYNE13_F","WAYNE13_G","WAYNE13_H","WAYNE13_I","COLLINS3","COLLINS4","COLLINS5_ORDER1","COLLINS5_ORDER2","COLLINS5_ORDER3","COLLINS5_ORDER4","COLLINS5_ORDER5","COLLINS5A","COLLINS5B","COLLINS5C","COLLINS5D","COLLINS5E","COLLINS6_ORDER1","COLLINS6_ORDER2","COLLINS6_ORDER3","COLLINS6_ORDER4","COLLINS6_ORDER5","COLLINS6_ORDER6","COLLINS6A","COLLINS6B","COLLINS6C","COLLINS6D","COLLINS6E","COLLINS6F","COLLINS7","COLLINS8","COLLINS9","COLLINS10","COLLINS1","COLLINS2","COLLINS11","COLLINS12","COLLINS13","COLLINS14","COLLINS1516_ORDER1","COLLINS1516_ORDER2","COLLINS15","COLLINS16","CARLSON2","CARLSON2_TOTALTIME","CARLSON3","RAN_CARLSON4A","RAN_CARLSON4B","RAN_CARLSON4C","CARLSON4","ADS3_ORDER1","ADS3_ORDER2","ADS3_ORDER3","ADS3_A","ADS3_B","ADS3_C","ADS4_ORDER1","ADS4_ORDER2","ADS4_ORDER3","ADS4_ORDER4","ADS4_ORDER5","ADS4_ORDER6","ADS4_ORDER7","ADS4_ORDER8","ADS4_ORDER9","ADS4_ORDER10","ADS4_ORDER11","ADS4_ORDER12","ADS4_ORDER13","ADS4_ORDER14","ADS4_ORDER15","ADS4_ORDER16","ADS4_ORDER17","ADS4_ORDER18","ADS4_ORDER19","ADS4_ORDER20","ADS4_A","ADS4_B","ADS4_C","ADS4_D","ADS4_E","ADS4_F","ADS4_G","ADS4_H","ADS4_I","ADS4_J","ADS4_K","ADS4_L","ADS4_M","ADS4_N","ADS4_O","ADS4_P","ADS4_Q","ADS4_R","ADS4_S","ADS4_T","ADS512_ORDER1","ADS512_ORDER2","ADS512_ORDER3","ADS512_ORDER4","ADS512_ORDER5","ADS512_ORDER6","ADS512_ORDER7","ADS5","ADS6","ADS7","ADS8","ADS9","ADS11","ADS12","CARLSON5","RAN_SINCLAIR1A","RAN_SINCLAIR1B","RAN_SINCLAIR1C","RAN_SINCLAIR1D","RAN_SINCLAIR1E","RAN_SINCLAIR1F","RAN_SINCLAIR1G","RAN_SINCLAIR1H","RAN_SINCLAIR1I","SINCLAIR1_1","SINCLAIR1_2","SINCLAIR1_3","SINCLAIR1_4","SINCLAIR1_5","SINCLAIR1_6","SINCLAIR1_7","SINCLAIR1_8","SINCLAIR1_9","SINCLAIR1_10","SINCLAIR1_DK","SINCLAIR1_SKP","SINCLAIR1_REF","SINCLAIR4","SINCLAIR5","RAN_SINCLAIRREVISED1A","RAN_SINCLAIRREVISED1B","SINCLAIRREVISED1","RAN_SINCLAIRREVISED2A","RAN_SINCLAIRREVISED2B","SINCLAIRREVISED2","RAN_SINCLAIRREVISED3A","RAN_SINCLAIRREVISED3B","SINCLAIRREVISED3","SINCLAIR9","RAN_SINCLAIR12A","RAN_SINCLAIR12B","SINCLAIR12","RAN_SINCLAIR13A","RAN_SINCLAIR13B","SINCLAIR13","SINCLAIR14","RAN_SINCLAIR15_1A","RAN_SINCLAIR15_1B","RAN_SINCLAIR15_1C","SINCLAIR15_1","RAN_SINCLAIR15_2A","RAN_SINCLAIR15_2B","RAN_SINCLAIR15_2C","SINCLAIR15_2","RAN_SINCLAIR15_3A","RAN_SINCLAIR15_3B","RAN_SINCLAIR15_3C","SINCLAIR15_3","RAN_SINCLAIR15_4A","RAN_SINCLAIR15_4B","RAN_SINCLAIR15_4C","SINCLAIR15_4","SINCLAIR16_1","SINCLAIR16_2","SINCLAIR16_3","SINCLAIR16_4","SINCLAIR16_5","SINCLAIR16_DK","SINCLAIR16_SKP","SINCLAIR16_REF","SINCLAIR17","SINCLAIR18","PartyID7","IDEO","QPA003B","VOTE20","QPA015A","QPAC2","HHINC_9","HHINC_4","STARTDT","ENDDT","duration","SURV_MODE","SURV_LANG","Device","GENDER","AGE","AGE4","AGE7","RACETHNICITY","EDUC5","MARITAL","EMPLOY","INCOME","STATE","REGION4","REGION9","METRO","INTERNET","HOUSING","HOME_TYPE","PHONESERVICE","HHSIZE","HH01","HH25","HH612","HH1317","HH18OV"
"759",2718,1.53149736,1,1,2,1,7,3,1,1,2,1,7,"I'm afraid of snakes
I'm afraid of corona
I'm afraid of losing a family member",44,"",NA,"",NA,1,1,2,1,1,6,7,6,3,NA,NA,NA,NA,2,1,1,5,2,2,1,2,4,2,1,2,2,3,8,9,2,5,3,1,4,7,6,5,3,3,5,3,5,4,3,2,35,3,2,5,3,1,4,3,4,3,3,3,2,5,3,1,4,6,98,1,1,1,1,1,3,3,3,1,4,"1",6,4,4,4,2,1,55,55,1,1,51,2,1,3,1,2,3,1,2,3,3,8,13,18,9,19,2,5,17,12,16,15,14,10,3,1,4,7,11,20,6,2,2,1,2,1,1,1,2,98,2,1,1,2,2,2,2,3,2,2,2,6,4,5,1,3,2,7,3,2,2,2,1,1,3,"Cnn",1,4,8,5,7,2,6,9,3,1,1,1,1,1,0,1,1,0,0,0,0,0,2,2,2,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,NA,NA,NA,NA,0,0,0,0,1,0,0,0,2,2,4,4,3,3,2,1,3,1,"11/19/2020 17:50","11/19/2020 17:59",9,2,1,"Smartphone",1,49,3,4,1,1,1,1,6,"MD",3,5,1,1,2,2,2,6,0,2,1,3,7
"760",2724,1.47829141,3,2,1,14,4,1,1,2,77,2,6,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,3,1,4,2,2,1,2,4,5,6,2,3,1,4,3,3,3,3,3,2,3,3,3,3,1,"",NA,1,2,3,2,1,777,777,NA,NA,NA,NA,NA,NA,NA,2,3,1,3,3,3,8,5,6,20,2,12,11,16,13,7,19,14,15,10,3,1,18,17,4,9,1,6,6,6,1,6,1,1,6,1,6,1,6,1,1,1,6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,4,7,9,6,8,2,5,3,0,0,1,1,1,1,1,1,0,0,0,0,0,2,2,2,1,2,2,1,1,2,1,1,2,1,2,1,1,2,1,2,2,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,0,0,1,77,1,2,5,1,1,1,4,2,"11/18/2020 19:06","11/18/2020 19:38",36,1,1,"Phone interview (not online)",2,77,4,7,3,5,2,5,8,"CA",4,9,1,0,2,3,3,1,0,0,0,0,1
"761",2726,0.33326206,1,3,1,11,1,3,1,2,3,3,1,"",NA,"",NA,"Reading, Listening to musical & watching the news",104,1,38,2,1,27,2,59,2,6,1,2,2,103,NA,NA,NA,NA,2,2,1,2,262,2,2,1,6,5,8,3,9,7,4,2,6,1,5,3,3,3,3,4,3,4,4,2,NA,2,3,4,2,1,5,3,4,2,3,2,3,4,2,6,1,5,3,3,3,3,3,3,3,3,3,98,2,"98",6,3,3,3,1,2,100,100,1,316,59,2,1,3,3,3,2,1,3,3,3,8,15,18,3,9,7,4,19,16,10,11,13,2,14,12,17,6,20,1,5,1,6,6,5,2,6,4,2,98,2,2,2,5,2,5,1,6,3,98,2,5,3,1,6,7,2,4,4,4,4,1,1,4,4,"John?",7,4,3,9,6,1,2,8,5,0,0,0,0,0,1,0,0,1,0,0,0,0,4,4,2,1,98,2,1,2,2,1,1,98,2,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,3,NA,NA,NA,NA,0,0,0,0,0,0,1,0,98,98,3,5,5,4,4,1,2,1,"11/18/2020 7:37","11/18/2020 8:42",65,2,1,"Smartphone",2,63,4,5,4,3,5,5,4,"NY",1,2,1,1,2,1,1,1,0,0,0,0,1
"762",2728,1.37326035,1,1,1,11,3,3,1,2,3,3,6,"major injury, i work with dangerous equipment often , one could easily loose a hand or life.",151,"",NA,"",NA,1,5,1,2,12,4,7,4,3,2,1,1,17,NA,NA,NA,NA,2,1,2,1,13,2,1,2,5,2,8,7,2,9,6,3,4,5,1,2,2,2,2,2,3,2,1,2,80,2,2,3,4,5,1,2,2,2,2,2,2,6,3,4,5,1,4,3,3,3,3,3,1,3,3,3,1,"",NA,3,3,3,1,2,3,8,1,24,50,2,1,3,1,2,3,1,4,4,4,8,11,7,10,12,2,18,9,15,19,6,17,3,20,16,14,4,5,1,13,6,1,6,1,6,1,6,6,6,1,6,1,6,3,3,6,1,1,6,6,4,2,3,6,1,7,5,2,2,2,2,2,2,2,"smith",7,5,9,6,8,4,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,3,3,2,1,2,2,1,2,2,1,2,1,2,1,1,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,NA,NA,NA,NA,1,0,0,0,1,0,0,0,1,1,4,4,3,3,3,1,8,4,"11/24/2020 14:07","11/24/2020 14:45",38,2,1,"Smartphone",1,50,3,4,1,2,1,2,14,"IN",2,3,0,1,1,1,4,2,0,0,0,0,2
"763",2729,0.29589784,1,1,2,12,3,4,1,2,4,3,6,"At this moment, I am most afraid of contracting Covid-19.  I am an at-risk person with type 1 diabetes.  I have a husband who is a type 2 diabetic and also has renal failure requiring dialysis.  We follow all the guidelines of wearing a mask, social distancing, etc.  My husband's health is even more serious than mine and if I catch it or he catches it, I fear it will be deadly. I wish everyone would take this virus seriously and take all the necessary precautions to keep themselves and others safe. I feel Americans feel entitled to do whatever they want and it's just not true in this instance.
I also have a fear of the dark.  As a young child (in second grade) I experienced a peeping tom while bathing.  I went to wipe the dew off the window and there was a man staring in.  Again, as an adult, I had a similar experience with a man looking through a crack in the curtain over the sliding glass door.  Now, whenever I have to walk alone in the dark I have an overwhelming fear that someone is going to come up behind me and stab me between my shoulder blades. I know it is an unrealistic fear, but nevertheless, I am fearful.
As a child, I had asthma and now, when I can't catch my breath or the air is stale (like having a blanket over my head), I become anxious.  I know I can't breathe when I am dead, but I am afraid of right before dying and not being able to breath.  When I had our son, it became an emergency C-section and as they were putting me under, I couldn't breathe because of the anesthetic and, at that",15,"",NA,"",NA,1,7,1,2,33,5,29,5,5,NA,NA,NA,NA,2,1,2,31,2,1,2,2,640,2,1,2,5,5,4,3,5,1,6,8,2,9,7,4,4,5,4,5,4,4,2,1,NA,2,4,3,5,1,2,3,2,2,2,2,4,3,5,1,6,2,3,3,4,4,3,2,3,3,3,4,3,"30",6,4,4,4,2,1,100,100,1,152,0,1,2,3,1,3,1,2,4,4,3,17,12,4,15,14,3,5,16,1,6,8,19,2,10,9,7,13,11,18,20,2,5,3,5,4,5,5,2,5,2,4,2,5,2,5,2,2,2,5,2,6,1,3,7,5,4,2,2,3,2,2,2,2,2,"I don't remember.  I didn't feel it was important to remember as the question was hypothetical.",3,5,4,2,6,8,9,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,3,0,1,0,0,0,0,0,0,1,1,2,3,3,1,1,1,5,2,"11/17/2020 11:05","11/18/2020 11:31",55,2,1,"Desktop",2,63,4,5,1,3,1,6,9,"CA",4,9,1,1,3,1,2,3,0,0,0,0,3
"764",2731,1.26985402,2,1,1,1,6,2,1,3,4,3,6,"1) I feel afraid that I will not live long enough to see my daughter graduate high school. This is because she was a late life baby.
2) I am afraid of spiders. I am afraid that I could be trapped in a room filled with them and no one is there to help.
3) I am afraid of surgeries because i feel that i will not wake up from surgery.",241,"",NA,"",NA,1,6,2,1,15,5,13,6,1,2,1,1,19,NA,NA,NA,NA,1,2,1,2,14,2,1,2,2,6,2,6,5,1,4,8,7,3,9,5,5,5,5,5,5,5,2,3,NA,2,2,5,1,4,3,5,2,4,5,5,2,6,5,1,4,3,3,1,3,3,3,1,3,3,3,2,4,"13",1,4,4,4,2,1,998,85,1,51,998,2,1,3,1,2,1,3,4,4,3,13,2,6,18,5,14,11,10,1,4,8,7,16,12,15,19,3,20,9,17,1,6,6,5,2,6,3,2,6,1,1,1,6,1,6,1,6,2,6,1,6,4,1,5,7,2,3,4,4,4,1,2,4,2,"John Smith",5,8,6,2,7,1,4,3,9,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,2,1,2,2,1,2,2,1,1,2,1,2,2,2,1,1,4,NA,NA,NA,NA,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,2,2,7,5,3,2,2,1,4,2,"11/17/2020 13:37","11/17/2020 14:05",26,2,1,"Smartphone",2,53,3,4,1,2,1,7,7,"IL",2,3,0,1,1,4,4,3,0,0,0,0,2
"765",2739,1.53452143,1,2,2,12,NA,1,1,3,4,2,6,"",NA,"1. Drivers who think they are more important than other drivers by cutting in and out of traffic, speeding, and following too close and trying to make others dry faster.
2. Spam phone calls that use recordings to offer any number of things. They use fake caller ID numbers to try and trick you into answering.
3. People who think they know everything and then try and prove it to you with non stop talking. I just want to tell them to shut up and quit boring me.",563,"",NA,1,5,2,1,22,3,57,2,3,NA,NA,NA,NA,2,1,2,38,2,1,2,1,28,1,2,1,1,5,7,6,4,3,2,8,1,5,9,2,4,3,3,1,3,1,3,2,NA,2,4,3,2,1,5,4,3,2,3,2,6,4,3,2,1,5,3,2,2,2,2,2,3,3,3,2,5,"42",1,4,4,4,2,1,75,50,1,205,30,2,1,3,2,3,2,1,4,4,4,7,6,18,4,11,15,17,10,3,14,2,8,13,16,1,19,5,9,12,20,6,2,6,1,5,1,6,2,5,2,6,1,6,6,2,6,2,1,5,5,3,7,1,6,2,4,5,2,2,2,2,2,2,2,"Smith, John?",2,6,8,3,7,9,1,5,4,1,1,0,1,1,1,1,0,1,0,0,0,0,2,2,2,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,2,1,6,5,4,2,2,1,7,3,"11/17/2020 14:37","11/17/2020 15:25",49,2,1,"Smartphone",2,73,4,6,1,2,1,5,13,"OH",2,3,1,1,1,1,2,2,0,0,0,0,2
"766",2744,1.31612288,2,1,2,10,1,2,0,3,3,3,6,"I constantly fear that a freak accident could happen to me at anytime. For example, driving down the road and a log truck loses control or a log falls off the back and smashes into me. Another fear I have is somebody crazy deciding to break into my home and harming me or my family. Lastly I have the fear that I may never figure out what my purpose in life is. Constantly jumping from job to job and never being happy.",212,"",NA,"",NA,1,1,2,1,13,2,9,2,4,NA,NA,NA,NA,1,2,2,15,2,2,1,2,19,2,1,2,1,3,8,5,4,1,7,9,6,3,2,2,3,2,2,3,2,3,3,2,5,2,5,4,1,3,2,4,3,2,2,2,5,4,1,6,3,2,3,3,3,3,3,3,3,3,3,3,3,"2",2,4,4,4,1,2,50,54,1,42,54,1,2,3,1,1,3,2,3,3,3,14,8,5,10,4,1,18,17,7,9,6,15,16,12,3,20,11,2,19,13,2,4,2,5,5,3,5,3,5,3,4,3,4,4,4,2,5,3,5,4,1,5,2,3,4,6,7,2,2,2,1,1,2,2,"John Smith",9,1,2,6,4,5,3,7,8,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4,1,2,98,1,2,2,1,2,1,2,1,2,1,2,1,1,2,NA,NA,NA,NA,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,2,2,3,3,3,4,4,1,5,2,"11/18/2020 14:26","11/18/2020 15:39",40,2,1,"Smartphone",1,32,2,2,1,2,6,2,9,"FL",3,5,0,1,1,1,4,4,0,1,1,0,2
"767",2747,0.79955756,3,1,1,1,8,1,1,4,4,3,6,"The modern day Democrat party attempting and making progress in the complete destruction of America. The lawlessness and destruction now encouraged and supported by the modern day Democrat party. The attempted a overthrow of the Constitution supported by the modern day Democrat party. The complete and total destruction of the USA financial system created and supported by the modern day Democrat party...",222,"",NA,"",NA,1,5,1,2,9,6,8,6,3,1,2,1,13,NA,NA,NA,NA,1,2,1,1,44,2,2,1,6,7,6,5,8,7,9,1,2,4,3,3,5,1,1,5,1,5,1,3,NA,3,5,1,2,4,3,3,3,1,3,2,6,5,1,2,4,3,3,3,3,3,3,3,4,3,3,3,4,"32",2,3,3,3,1,2,50,50,1,42,50,1,2,3,3,1,2,3,4,4,4,19,13,12,11,18,6,10,5,8,17,16,14,7,15,9,1,2,4,3,20,6,2,5,2,5,2,6,3,6,2,6,3,6,5,6,5,2,5,6,4,2,6,7,4,5,1,3,2,2,1,1,2,2,1,"Can’t remember",7,1,5,3,6,2,8,9,4,0,1,0,1,0,1,1,0,0,0,0,0,0,2,2,1,2,1,1,2,2,1,2,1,1,1,2,2,1,2,2,2,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,2,1,5,5,3,2,2,1,8,4,"11/17/2020 17:15","11/17/2020 17:45",30,2,1,"Desktop",1,57,3,5,1,3,1,5,14,"TN",3,6,0,1,1,1,1,2,0,0,0,0,1
"768",2749,0.63319743,2,2,2,1,3,3,1,2,2,3,6,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,3,4,5,2,1,1,1,1,1,1,3,4,5,2,1,6,1,1,1,2,2,1,3,3,3,2,1,"",NA,3,2,3,1,2,50,50,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,2,2,9,19,15,3,4,5,18,2,17,13,11,8,7,14,12,20,16,1,6,10,1,6,1,6,3,3,4,1,3,1,1,1,6,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,9,2,1,7,8,6,5,4,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,2,1,1,2,1,1,2,1,1,2,2,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,NA,NA,NA,NA,0,0,1,0,1,0,0,0,2,77,6,5,3,2,2,1,3,1,"11/17/2020 0:16","11/20/2020 12:58",27,1,1,"Phone interview (not online)",1,30,2,2,4,3,5,1,6,"CA",4,9,1,1,2,1,2,5,0,0,0,0,5
"769",2751,0.58745771,2,3,2,1,4,1,1,2,2,3,6,"",NA,"",NA,"On my average day I wake up make breakfast. Take my son to school. I shower, clean, washes dishes and go to work. Come home from work and spend time with my family .",134,1,2,1,2,8,1,7,1,5,NA,NA,NA,NA,2,1,2,18,1,1,2,1,20,2,2,1,1,4,2,5,9,7,8,6,3,4,1,1,5,3,3,3,4,4,3,3,NA,3,2,5,3,4,1,4,3,2,2,3,2,5,6,3,4,1,4,4,4,2,4,2,3,3,3,1,3,"2",9,4,4,3,1,2,87,89,1,48,64,2,1,3,1,2,3,1,4,2,1,2,11,16,19,12,5,17,9,7,20,8,15,18,6,3,14,10,4,13,1,1,6,6,4,4,3,4,1,4,3,1,3,4,4,3,1,6,3,4,4,2,4,5,7,3,1,6,3,3,3,1,1,2,3,"John Smith",1,8,4,2,5,9,6,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,1,2,2,1,2,2,1,1,2,2,1,1,2,1,1,2,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2,2,1,5,3,1,4,1,2,1,"11/19/2020 8:11","11/19/2020 8:32",21,2,1,"Smartphone",2,22,1,1,4,2,6,4,3,"TX",3,7,1,0,2,2,4,6,0,1,0,0,5
"770",2763,0.64414873,3,2,1,1,8,4,0,4,4,3,7,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,4,2,5,3,1,2,4,1,3,6,1,4,2,5,3,1,1,2,1,2,1,1,1,4,1,"",NA,4,4,3,1,2,33,50,NA,NA,NA,NA,NA,NA,NA,3,1,2,77,77,77,15,18,13,3,10,6,20,1,4,17,19,2,12,16,8,5,9,11,7,14,1,6,6,5,3,6,6,1,77,1,1,2,6,6,6,1,6,77,6,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,3,8,1,2,5,9,6,7,1,0,0,1,0,1,1,0,0,0,0,0,0,5,5,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,1,1,0,0,0,0,0,0,2,2,7,6,4,2,2,1,5,2,"11/17/2020 0:18","11/18/2020 17:49",46,1,1,"Phone interview (not online)",2,80,4,7,5,3,2,6,9,"CA",4,9,1,0,1,4,2,2,0,0,0,0,2
"771",2764,0.46193718,3,2,2,1,2,1,0,2,4,2,6,"",NA,"People willfully spreading information they no to be false. Hypocritical politicians.",58,"",NA,1,4,2,1,5,5,7,5,5,NA,NA,NA,NA,2,1,1,15,2,2,1,2,29,2,1,2,2,4,6,8,5,7,4,1,3,2,9,4,5,4,3,5,4,5,1,2,45,2,5,4,1,3,2,3,2,2,2,3,6,5,4,1,3,2,2,4,4,3,2,4,3,3,3,2,2,"10 months",4,4,3,3,2,1,100,100,1,30,2,1,2,3,1,1,3,2,3,3,3,6,8,5,16,7,12,14,19,10,4,20,11,18,15,1,17,13,3,2,9,2,2,3,2,6,3,6,2,6,2,2,2,6,5,2,2,5,2,6,6,2,4,5,1,3,6,7,3,2,3,1,1,2,1,"John Smith",8,6,5,1,2,4,7,9,3,1,0,0,1,1,1,1,0,0,0,0,0,0,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,2,2,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2,2,7,5,5,4,3,1,9,4,"11/23/2020 8:17","11/23/2020 8:29",13,2,1,"Desktop",1,32,2,2,1,4,1,1,18,"DC",3,5,1,1,2,3,4,2,0,0,0,0,2
"772",2770,0.71229624,2,2,1,1,2,1,1,1,2,3,1,"",NA,"Nothing",11,"",NA,1,1,1,2,8,4,1,4,4,1,2,2,4,NA,NA,NA,NA,1,2,1,1,1,2,2,1,4,4,7,8,6,2,9,4,5,1,3,3,3,3,3,3,3,3,3,3,51,1,2,4,5,1,3,2,4,2,2,4,6,2,4,5,1,3,3,2,4,2,3,2,3,3,3,3,5,"3",6,3,3,3,1,2,998,998,1,3,36,2,1,3,2,2,1,3,2,4,1,7,11,12,8,6,17,18,14,2,19,9,10,4,5,1,13,20,15,16,3,3,3,3,3,3,3,1,2,3,3,2,2,3,4,3,3,4,3,4,3,4,6,1,2,3,7,5,4,3,3,1,1,3,4,"Susan Collins",9,1,8,6,2,4,3,5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,1,1,2,1,2,2,1,1,1,1,2,2,2,1,1,3,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,2,1,2,4,2,1,1,1,3,1,"11/24/2020 15:17","11/24/2020 15:29",12,2,1,"Smartphone",2,31,2,2,4,3,5,1,6,"FL",3,5,1,1,1,1,4,6,0,1,4,2,4
"773",2772,0.58189258,2,1,1,11,1,3,0,2,3,1,6,"Death of friends and family members, being asymptomatic to covid, stillborns",92,"",NA,"",NA,1,6,1,2,8,1,13,2,5,1,2,2,17,NA,NA,NA,NA,2,2,1,2,10,1,1,2,2,6,6,8,2,4,3,5,1,7,9,3,3,2,3,3,2,4,1,3,NA,3,2,4,3,5,1,3,3,1,1,2,6,2,4,3,5,1,1,2,2,3,3,3,3,3,3,4,1,"",NA,1,3,2,2,1,90,90,1,4,60,2,1,3,2,2,3,1,4,3,3,6,17,8,2,16,4,13,15,3,10,11,12,14,18,20,19,5,1,7,9,1,6,5,5,5,5,6,1,6,1,2,1,6,3,1,1,6,1,4,1,3,6,2,1,4,5,7,1,3,3,4,3,2,3,"John Smith",6,3,1,2,7,8,9,5,4,1,0,0,0,0,1,1,0,0,0,0,0,0,2,4,2,1,1,2,1,2,2,1,1,1,2,1,2,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,1,2,6,4,2,2,1,3,1,"11/26/2020 3:22","11/26/2020 3:42",19,2,1,"Desktop",1,23,1,1,4,3,5,4,5,"CA",4,9,1,1,2,3,4,2,0,0,0,0,2
